id_igre,imena,rating,rezultat,st_potez,leto,poteze 
13279395,Magnus Carlsen vs. Hikaru Nakamura,"(2853) , (2814)",&frac12;-&frac12;,95,2015,1. d4 d5 2. c4 e6 3. Nc3 Be7
13820321,Magnus Carlsen vs. Veselin Topalov,"(2853) , (2816)",0-1,40,2015,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7
13874843,Magnus Carlsen vs. Hikaru Nakamura,"(2834) , (2793)",1-0,78,2015,1. d4 d5 2. c4 c6 3. Nf3 Nf6
13773443,Magnus Carlsen vs. Hikaru Nakamura,"(2876) , (2802)",1-0,64,2015,1. Nf3 g6 2. e4 Bg7 3. d4 d6
13279871,Magnus Carlsen vs. Michael Adams,"(2834) , (2737)",&frac12;-&frac12;,78,2015,1. Nf3 d5 2. g3 Bg4 3. Bg2 c6
13848189,Magnus Carlsen vs. Maxime Vachier-Lagrave,"(2850) , (2758)",1-0,55,2015,1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7
13279867,Magnus Carlsen vs. Fabiano Caruana,"(2834) , (2787)",&frac12;-&frac12;,42,2015,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13775883,Magnus Carlsen vs. Anish Giri,"(2876) , (2773)",&frac12;-&frac12;,76,2015,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7
13715621,Magnus Carlsen vs. Michael Adams,"(2865) , (2738)",1-0,64,2015,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6
13573015,Rauf Mamedov vs. Magnus Carlsen,"(2659) , (2881)",0-1,35,2014,1. e4 e5 2. Nc3 Nc6 3. g3 Bc5
13672523,Magnus Carlsen vs. Mate Manfay,"(2862) , (2214)",1-0,35,2014,1. d4 e6 2. e4 d5 3. Nd2 Nc6
13563717,Magnus Carlsen vs. Anish Giri,"(2881) , (2752)",&frac12;-&frac12;,32,2014,1. c4 c5 2. Nf3 Nf6 3. Nc3 d5
13672519,Magnus Carlsen vs. Rainn Wilson,"(2862) , (2881)",1-0,28,2014,1. e4 g6 2. Nf3 d6 3. d4 Bg7
13533257,Magnus Carlsen vs. Vladimir Georgiev,"(2553) , (2862)",1-0,40,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
13672521,Magnus Carlsen vs. Rajarishi Karthi,"(1960) , (2881)",1-0,50,2014,1. b3 d5 2. Bb2 c5 3. e3 Nc6
13526347,Magnus Carlsen vs. Felipe De Cresce el Debs,"(2511) , (2877)",1-0,38,2014,1. e4 c5 2. Nf3 e6 3. g3 d5
13599051,Magnus Carlsen vs. Nikola Djukic,"(2521) , (2881)",1-0,45,2014,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8
13544267,Magnus Carlsen vs. Sergey Karjakin,"(2772) , (2881)",&frac12;-&frac12;,38,2014,1. d4 Nf6 2. c4 e6 3. Nf3 b6
13569859,Magnus Carlsen vs. Aleksey Dreev,"(2667) , (2862)",1-0,58,2014,1. e4 c6 2. Nf3 d5 3. exd5 cxd5
13672525,Magnus Carlsen vs. Stepan Osinovsky,"(2241) , 0",0-1,41,2014,1. d4 Nf6 2. Bg5 c5 3. d5 Ne4
13603457,Levon Aronian vs. Magnus Carlsen,"(2805) , (2877)",&frac12;-&frac12;,58,2014,1. d4 d5 2. c4 c6 3. Nf3 Nf6
13526401,Andres Rodriguez Vila vs. Magnus Carlsen,"(2437) , (2881)",&frac12;-&frac12;,45,2014,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
13569147,Gadir Guseinov vs. Magnus Carlsen,"(2613) , (2881)",&frac12;-&frac12;,51,2014,1. e4 e6 2. d4 d5 3. Nd2 c5
13544307,Sergey Karjakin vs. Magnus Carlsen,"(2772) , (2881)",&frac12;-&frac12;,63,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13526367,Neuris Delgado Ramirez vs. Magnus Carlsen,"(2586) , (2881)",0-1,35,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13526357,Gilberto Milos vs. Magnus Carlsen,"(2583) , (2881)",&frac12;-&frac12;,30,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 f5
13526611,Andres Rodriguez Vila vs. Magnus Carlsen,"(2437) , (2881)",0-1,71,2014,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
13526349,Daniel Contin vs. Magnus Carlsen,"(2328) , (2881)",0-1,40,2014,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6
13544261,Hikaru Nakamura vs. Magnus Carlsen,"(2772) , (2881)",0-1,52,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13570371,Georg Meier vs. Magnus Carlsen,"(2632) , (2881)",0-1,47,2014,1. Nf3 Nf6 2. g3 d5 3. Bg2 Bg4
13544253,Shakhriyar Mamedyarov vs. Magnus Carlsen,"(2760) , (2881)",0-1,27,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13570697,Markus Ragger vs. Magnus Carlsen,"(2632) , (2881)",0-1,52,2014,1. d4 d5 2. c4 e6 3. Nf3 Nf6
13544243,Fabiano Caruana vs. Magnus Carlsen,"(2783) , (2881)",1-0,53,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13621039,Fabiano Caruana vs. Magnus Carlsen,"(2801) , (2877)",&frac12;-&frac12;,42,2014,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4
13572911,Sergei Yudin vs. Magnus Carlsen,"(2546) , (2881)",0-1,17,2014,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
13563689,Veselin Topalov vs. Magnus Carlsen,"(2772) , (2881)",&frac12;-&frac12;,28,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13526569,Gilberto Milos vs. Magnus Carlsen,"(2583) , (2881)",0-1,64,2014,1. e4 c5 2. Nf3 e6 3. d4 cxd4
13526563,Andres Rodriguez Vila vs. Magnus Carlsen,"(2437) , (2881)",0-1,21,2014,1. b3 Nf6 2. Bb2 g6 3. Nf3 Bg7
13560351,Veselin Topalov vs. Magnus Carlsen,"(2772) , (2881)",0-1,35,2014,1. e4 e5 2. Nf3 Nc6 3. g3 Nf6
13526553,Rafael Leitao vs. Magnus Carlsen,"(2645) , (2881)",0-1,26,2014,1. d4 d5 2. c4 c6 3. Nf3 Nf6
13563667,Vladimir Kramnik vs. Magnus Carlsen,"(2783) , (2881)",&frac12;-&frac12;,60,2014,1. d4 Nf6 2. c4 e6 3. g3 Bb4+
13570061,Alexander Grischuk vs. Magnus Carlsen,"(2792) , (2881)",&frac12;-&frac12;,56,2014,1. d4 d5 2. Nf3 Nf6 3. c4 e6
13560329,Peter Svidler vs. Magnus Carlsen,"(2753) , (2881)",0-1,37,2014,1. c4 g6 2. e4 e5 3. d4 Nf6
13526407,Gilberto Milos vs. Magnus Carlsen,"(2583) , (2881)",0-1,60,2014,1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6
13657229,Viswanathan Anand vs. Magnus Carlsen,"(2792) , (2863)",&frac12;-&frac12;,39,2014,1. d4 Nf6 2. c4 e6 3. Nf3 b6
13570795,Lu Shanglei vs. Magnus Carlsen,"(2546) , (2881)",1-0,54,2014,1. e4 e5 2. Nc3 Nc6 3. g3 Bc5
13348535,Viswanathan Anand vs. Magnus Carlsen,"(2773) , (2872)",&frac12;-&frac12;,40,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13658857,Viswanathan Anand vs. Magnus Carlsen,"(2792) , (2863)",&frac12;-&frac12;,32,2014,1. d4 Nf6 2. c4 g6 3. Nc3 d5
13560295,Alexander Grischuk vs. Magnus Carlsen,"(2792) , (2881)",&frac12;-&frac12;,40,2014,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13560287,Vladimir Kramnik vs. Magnus Carlsen,"(2783) , (2881)",&frac12;-&frac12;,52,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13560277,Sergey Karjakin vs. Magnus Carlsen,"(2771) , (2881)",0-1,34,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Bb4
13568723,Yuriy Kryvoruchko vs. Magnus Carlsen,"(2707) , (2881)",0-1,44,2014,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7
13568201,Yu Yangyi vs. Magnus Carlsen,"(2675) , (2881)",0-1,59,2014,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
13563591,Peter Svidler vs. Magnus Carlsen,"(2753) , (2881)",&frac12;-&frac12;,37,2014,1. c4 e5 2. Nc3 Nc6 3. Nf3 f5
13605823,Borki Predojevic vs. Magnus Carlsen,"(2604) , (2877)",0-1,48,2014,1. Nf3 c5 2. c4 Nc6 3. g3 g6
13654971,Viswanathan Anand vs. Magnus Carlsen,"(2792) , (2863)",&frac12;-&frac12;,48,2014,1. d4 Nf6 2. c4 g6 3. Nc3 d5
13571003,Ian Nepomniachtchi vs. Magnus Carlsen,"(2730) , (2881)",&frac12;-&frac12;,36,2014,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
13618361,Hikaru Nakamura vs. Magnus Carlsen,"(2787) , (2877)",&frac12;-&frac12;,32,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 g6
13618357,Maxime Vachier-Lagrave vs. Magnus Carlsen,"(2768) , (2877)",&frac12;-&frac12;,38,2014,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
13657231,Viswanathan Anand vs. Magnus Carlsen,"(2792) , (2863)",1-0,34,2014,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13351857,Levon Aronian vs. Magnus Carlsen,"(2826) , (2872)",1-0,53,2014,1. Nf3 Nf6 2. c4 e6 3. g3 d5
13569963,Levon Aronian vs. Magnus Carlsen,"(2815) , (2881)",&frac12;-&frac12;,85,2014,1. d4 Nf6 2. c4 e6 3. Nf3 b6
13351845,Fabiano Caruana vs. Magnus Carlsen,"(2781) , (2872)",1-0,44,2014,1. Nf3 Nf6 2. g3 d5 3. Bg2 c6
13602977,Fabiano Caruana vs. Magnus Carlsen,"(2801) , (2877)",0-1,50,2014,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8
13568925,Sergey Karjakin vs. Magnus Carlsen,"(2771) , (2881)",&frac12;-&frac12;,58,2014,1. e4 c5 2. Nf3 d6 3. d4 cxd4
13618327,Levon Aronian vs. Magnus Carlsen,"(2805) , (2877)",0-1,70,2014,1. d4 Nf6 2. Nf3 b6 3. g3 Bb7
13573015,Rauf Mamedov vs. Magnus Carlsen,"(2659) , (2881)",0-1,35,2014,1. e4 e5 2. Nc3 Nc6 3. g3 Bc5
13351829,Boris Gelfand vs. Magnus Carlsen,"(2761) , (2872)",0-1,23,2014,1. d4 Nf6 2. c4 c5 3. d5 b5
13348501,Levon Aronian vs. Magnus Carlsen,"(2812) , (2872)",&frac12;-&frac12;,83,2014,1. d4 Nf6 2. Nf3 b5 3. e4 Nxe4
13568403,Levon Aronian vs. Magnus Carlsen,"(2815) , (2881)",&frac12;-&frac12;,56,2014,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13348497,Hikaru Nakamura vs. Magnus Carlsen,"(2789) , (2872)",0-1,40,2014,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6
13609105,Ivan Saric vs. Magnus Carlsen,"(2671) , (2877)",1-0,37,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nd4
13351857,Levon Aronian vs. Magnus Carlsen,"(2826) , (2872)",1-0,53,2014,1. Nf3 Nf6 2. c4 e6 3. g3 d5
13569117,Magnus Carlsen vs. Kiril Georgiev,"(2881) , (2644)",1-0,58,2014,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13563717,Magnus Carlsen vs. Anish Giri,"(2881) , (2752)",&frac12;-&frac12;,32,2014,1. c4 c5 2. Nf3 Nf6 3. Nc3 d5
13599051,Magnus Carlsen vs. Nikola Djukic,"(2877) , (2521)",1-0,45,2014,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8
13569859,Magnus Carlsen vs. Aleksey Dreev,"(2881) , (2667)",1-0,58,2014,1. e4 c6 2. Nf3 d5 3. exd5 cxd5
13672515,Magnus Carlsen vs. Itzhak Solsky,"(2862) , (1942)",1-0,29,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13672519,Magnus Carlsen vs. Rainn Wilson,"(2862) , (2881)",1-0,28,2014,1. e4 g6 2. Nf3 d6 3. d4 Bg7
13533257,Magnus Carlsen vs. Vladimir Georgiev,"(2553) , (2862)",1-0,40,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
13672521,Magnus Carlsen vs. Rajarishi Karthi,"(1960) , (2881)",1-0,50,2014,1. b3 d5 2. Bb2 c5 3. e3 Nc6
13526347,Magnus Carlsen vs. Felipe De Cresce el Debs,"(2511) , (2862)",1-0,38,2014,1. e4 c5 2. Nf3 e6 3. g3 d5
13672523,Magnus Carlsen vs. Mate Manfay,"(2214) , (2877)",1-0,35,2014,1. d4 e6 2. e4 d5 3. Nd2 Nc6
13621049,Magnus Carlsen vs. Hikaru Nakamura,"(2787) , (2881)",1-0,52,2014,1. d4 d5 2. c4 c6 3. Nc3 dxc4
13544267,Magnus Carlsen vs. Sergey Karjakin,"(2772) , (2862)",&frac12;-&frac12;,38,2014,1. d4 Nf6 2. c4 e6 3. Nf3 b6
13672525,Magnus Carlsen vs. Stepan Osinovsky,"(2241) , (2881)",0-1,41,2014,1. d4 Nf6 2. Bg5 c5 3. d5 Ne4
13526361,Magnus Carlsen vs. Peter Heine Nielsen,"(2653) , (2881)",1-0,68,2014,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7
13570907,Magnus Carlsen vs. Le Quang Liem,"(2712) , (2877)",1-0,103,2014,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7
13603931,Magnus Carlsen vs. Radoslaw Wojtaszek,"(2735) , (2881)",1-0,33,2014,1. e4 c5 2. Nc3 d6 3. g3 Nc6
13568095,Magnus Carlsen vs. Alexander Grischuk,"(2792) , (2862)",1-0,61,2014,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
13672513,Magnus Carlsen vs. LakeMonster,"(2877) , (2805)",1-0,27,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13621047,Magnus Carlsen vs. Levon Aronian,"(2881) , (2562)",&frac12;-&frac12;,84,2014,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13526373,Magnus Carlsen vs. Krikor Sevag Mekhitarian,"(2881) , (2621)",1-0,46,2014,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
13569057,Magnus Carlsen vs. Vladimir Potkin,"(2881) , (2680)",1-0,28,2014,1. e4 c5 2. Nf3 e6 3. d4 cxd4
13572873,Magnus Carlsen vs. Anton Korobov,"0 , 0",1-0,33,2014,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13570579,Magnus Carlsen vs. Hikaru Nakamura,"(2881) , (2775)",&frac12;-&frac12;,62,2014,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
13544211,Magnus Carlsen vs. Fabiano Caruana,"(2881) , (2783)",1-0,49,2014,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7
13571355,Magnus Carlsen vs. Gadir Guseinov,"(2881) , (2613)",1-0,56,2014,1. d4 Nf6 2. Nf3 g6 3. g3 Bg7
13526557,Magnus Carlsen vs. Gilberto Milos,"(2881) , (2583)",&frac12;-&frac12;,41,2014,1. e4 e5 2. Nf3 Nc6 3. d4 exd4
13571103,Magnus Carlsen vs. Pentala Harikrishna,"(2881) , (2726)",1-0,40,2014,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7
13563681,Magnus Carlsen vs. Fabiano Caruana,"(2881) , (2791)",&frac12;-&frac12;,67,2014,1. d4 Nf6 2. c4 g6 3. f3 d5
13544247,Magnus Carlsen vs. Teimour Radjabov,"(2881) , (2713)",0-1,51,2014,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
13621029,Magnus Carlsen vs. Maxime Vachier-Lagrave,"(2877) , (2768)",&frac12;-&frac12;,51,2014,1. e4 c5 2. Nc3 Nc6 3. Nf3 g6
13526567,Magnus Carlsen vs. Rafael Leitao,"(2881) , (2645)",1-0,34,2014,1. e4 c5 2. b3 Nc6 3. Bb2 d6
13526571,Magnus Carlsen vs. Andres Rodriguez Vila,"(2881) , (2437)",1-0,44,2014,1. e4 e6 2. g3 d5 3. Bg2 dxe4
13560363,Magnus Carlsen vs. Anish Giri,"(2881) , (2752)",1-0,63,2014,1. d4 Nf6 2. c4 g6 3. Nc3 d5
13568301,Magnus Carlsen vs. Viswanathan Anand,"(2881) , (2785)",0-1,60,2014,1. d4 d5 2. c4 c6 3. cxd5 cxd5
13564205,Magnus Carlsen vs. Simen Agdestein,"(2881) , (2628)",1-0,30,2014,1. e4 c5 2. Nf3 e6 3. d4 cxd4
13568823,Magnus Carlsen vs. Laurent Fressinet,"(2881) , (2717)",&frac12;-&frac12;,64,2014,1. d4 d5 2. c4 c6 3. Nf3 Nf6
13568095,Magnus Carlsen vs. Alexander Grischuk,"(2881) , (2792)",1-0,61,2014,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
13526373,Magnus Carlsen vs. Krikor Sevag Mekhitarian,"(2881) , (2562)",1-0,46,2014,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
13654973,Magnus Carlsen vs. Viswanathan Anand,"(2863) , (2792)",1-0,35,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13568507,Magnus Carlsen vs. Fabiano Caruana,"(2881) , (2791)",1-0,38,2014,1. d4 d6 2. e4 Nf6 3. Nc3 e5
13348523,Magnus Carlsen vs. Levon Aronian,"(2872) , (2812)",&frac12;-&frac12;,40,2014,1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6
13348527,Magnus Carlsen vs. Fabiano Caruana,"(2872) , (2782)",1-0,47,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13351859,Magnus Carlsen vs. Hikaru Nakamura,"(2872) , (2776)",&frac12;-&frac12;,70,2014,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7
13602491,Magnus Carlsen vs. Arkadij Naiditsch,"(2877) , (2709)",0-1,62,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13563647,Magnus Carlsen vs. Alexander Grischuk,"(2881) , (2792)",&frac12;-&frac12;,74,2014,1. d4 Nf6 2. c4 g6 3. Nc3 d5
13560315,Magnus Carlsen vs. Levon Aronian,"(2881) , (2815)",&frac12;-&frac12;,44,2014,1. d4 Nf6 2. Nf3 d5 3. c4 e6
13569009,Magnus Carlsen vs. Ernesto Inarkiev,"(2881) , (2682)",1-0,56,2014,1. d4 Nf6 2. c4 g6 3. f3 c5
13560271,Magnus Carlsen vs. Fabiano Caruana,"(2881) , (2791)",1-0,11,2014,1. d4 e6 2. e4 d5 3. Nd2 c5
13618369,Magnus Carlsen vs. Fabiano Caruana,"(2877) , (2801)",0-1,34,2014,1. e4 e5 2. Bc4 Nf6 3. d3 c6
13654973,Magnus Carlsen vs. Viswanathan Anand,"(2863) , (2792)",1-0,35,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13602491,Magnus Carlsen vs. Arkadij Naiditsch,"(2877) , (2709)",0-1,62,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13351859,Magnus Carlsen vs. Hikaru Nakamura,"(2872) , (2776)",&frac12;-&frac12;,70,2014,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7
13348527,Magnus Carlsen vs. Fabiano Caruana,"(2872) , (2782)",1-0,47,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13348523,Magnus Carlsen vs. Levon Aronian,"(2872) , (2812)",&frac12;-&frac12;,40,2014,1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6
13570475,Magnus Carlsen vs. Shakhriyar Mamedyarov,"(2881) , (2743)",1-0,27,2014,1. d4 Nf6 2. Nf3 e6 3. c4 d5
13657255,Magnus Carlsen vs. Viswanathan Anand,"(2863) , (2792)",&frac12;-&frac12;,122,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13348511,Magnus Carlsen vs. Boris Gelfand,"(2872) , (2777)",1-0,37,2014,1. c4 g6 2. d4 Nf6 3. Nf3 Bg7
13657241,Magnus Carlsen vs. Viswanathan Anand,"(2863) , (2792)",&frac12;-&frac12;,47,2014,1. e4 c5 2. Nf3 e6 3. g3 Nc6
13657233,Magnus Carlsen vs. Viswanathan Anand,"(2863) , (2792)",1-0,38,2014,1. e4 c5 2. Nf3 e6 3. d4 cxd4
13526373,Magnus Carlsen vs. Krikor Sevag Mekhitarian,"(2881) , (2562)",1-0,46,2014,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5
13672565,Magnus Carlsen vs. Andrew Tang,"(2862) , (2316)",1-0,46,2014,1. Nf3 d5 2. c4 e6 3. d4 Nf6
13568617,Magnus Carlsen vs. Sergei Movsesian,"(2881) , (2672)",1-0,63,2014,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13544301,Magnus Carlsen vs. Hikaru Nakamura,"(2881) , (2772)",1-0,61,2014,1. d4 d5 2. c4 c6 3. Nf3 Nf6
13526385,Magnus Carlsen vs. Andres Rodriguez Vila,"(2881) , (2437)",1-0,23,2014,1. Nf3 f5 2. d3 Nf6 3. e4 d6
13570163,Magnus Carlsen vs. Judit Polgar,"(2881) , (2685)",1-0,39,2014,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
13672563,Magnus Carlsen vs. Reginald Martyr,"(2862) , (2872)",1-0,59,2014,1. e4 c5 2. Nf3 e6 3. d4 cxd4
13351795,Magnus Carlsen vs. Viswanathan Anand,"(2773) , (2862)",&frac12;-&frac12;,35,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13672567,Magnus Carlsen vs. Grant Xu,"(2126) , (2881)",1-0,68,2014,1. d4 Nf6 2. c4 e6 3. Nf3 b6
13571213,Magnus Carlsen vs. Eduardo Iturrizaga Bonelli,"(2653) , (2862)",1-0,48,2014,1. d4 Nf6 2. c4 c5 3. Nf3 cxd4
13672569,Magnus Carlsen vs. Caleb Petersen,"(2862) , (2472)",1-0,68,2014,1. f4 d5 2. Nf3 c6 3. g3 Nf6
13672571,Magnus Carlsen vs. Kacper Drozdowski,"(2872) , (2782)",1-0,60,2014,1. c4 Nf6 2. d4 c5 3. d5 a6
13348475,Magnus Carlsen vs. Fabiano Caruana,"0 , 0",0-1,35,2014,1. e4 c5 2. Nf3 e6 3. d4 cxd4
13560271,Magnus Carlsen vs. Fabiano Caruana,"(2881) , (2791)",1-0,11,2014,1. d4 e6 2. e4 d5 3. Nd2 c5
13618369,Magnus Carlsen vs. Fabiano Caruana,"(2877) , (2801)",0-1,34,2014,1. e4 e5 2. Bc4 Nf6 3. d3 c6
13654973,Magnus Carlsen vs. Viswanathan Anand,"(2863) , (2792)",1-0,35,2014,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13602491,Magnus Carlsen vs. Arkadij Naiditsch,"(2877) , (2709)",0-1,62,2014,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13413165,Levon Aronian vs. Magnus Carlsen,"(2813) , (2868)",0-1,29,2013,1. d4 Nf6 2. Nf3 e6 3. e3 g6
13398109,Levon Aronian vs. Magnus Carlsen,"(2813) , (2862)",&frac12;-&frac12;,40,2013,1. d4 f5 2. Nf3 Nf6 3. c4 g6
13460309,Anish Giri vs. Magnus Carlsen,"(2720) , (2861)",&frac12;-&frac12;,36,2013,1. d4 Nf6 2. c4 g6 3. f3 d6
13440845,Borki Predojevic vs. Magnus Carlsen,"(2616) , (2864)",&frac12;-&frac12;,54,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
13413191,Viswanathan Anand vs. Magnus Carlsen,"(2783) , (2868)",&frac12;-&frac12;,39,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13413183,Sergey Karjakin vs. Magnus Carlsen,"(2767) , (2868)",0-1,46,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
13460283,Wang Hao vs. Magnus Carlsen,"(2752) , (2861)",&frac12;-&frac12;,31,2013,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6
13413169,Veselin Topalov vs. Magnus Carlsen,"(2793) , (2868)",0-1,48,2013,1. Nf3 d5 2. b3 c5 3. e3 g6
13454337,Levon Aronian vs. Magnus Carlsen,"(2802) , (2861)",&frac12;-&frac12;,46,2013,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
13317669,Viswanathan Anand vs. Magnus Carlsen,"(2775) , (2870)",0-1,28,2013,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13485857,Alexander Grischuk vs. Magnus Carlsen,"(2764) , (2872)",&frac12;-&frac12;,23,2013,1. d4 Nf6 2. c4 g6 3. Nc3 d5
13413147,Jon Ludvig Hammer vs. Magnus Carlsen,"(2608) , (2868)",0-1,40,2013,1. d4 Nf6 2. c4 e6 3. Nf3 b6
13413127,Sergey Karjakin vs. Magnus Carlsen,"(2767) , (2868)",1-0,42,2013,1. e4 d6 2. d4 Nf6 3. Nc3 e5
13484505,Magnus Carlsen vs. Teimour Radjabov,"(2872) , (2793)",&frac12;-&frac12;,37,2013,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6
13484547,Vassily Ivanchuk vs. Magnus Carlsen,"(2757) , (2872)",&frac12;-&frac12;,57,2013,1. d4 Nf6 2. c4 g6 3. Nc3 d5
13398113,Gata Kamsky vs. Magnus Carlsen,"(2741) , (2862)",0-1,59,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6
13436929,Boris Gelfand vs. Magnus Carlsen,"(2755) , (2864)",&frac12;-&frac12;,55,2013,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13398111,Hikaru Nakamura vs. Magnus Carlsen,"(2772) , (2862)",&frac12;-&frac12;,32,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13459341,Viswanathan Anand vs. Magnus Carlsen,"(2772) , (2861)",&frac12;-&frac12;,24,2013,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6
13440867,Borki Predojevic vs. Magnus Carlsen,"(2616) , (2864)",0-1,57,2013,1. e4 c5 2. Nf3 e6 3. c3 d5
13311661,Viswanathan Anand vs. Magnus Carlsen,"(2775) , (2870)",&frac12;-&frac12;,25,2013,1. e4 c6 2. d4 d5 3. Nc3 dxe4
13485805,Teimour Radjabov vs. Magnus Carlsen,"(2793) , (2872)",0-1,89,2013,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4
13312749,Viswanathan Anand vs. Magnus Carlsen,"(2775) , (2870)",&frac12;-&frac12;,64,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13418475,Levon Aronian vs. Magnus Carlsen,"(2813) , (2868)",&frac12;-&frac12;,30,2013,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13418463,Jon Ludvig Hammer vs. Magnus Carlsen,"(2608) , (2868)",0-1,40,2013,1. d4 Nf6 2. c4 e6 3. Nf3 d5
13484507,Vladimir Kramnik vs. Magnus Carlsen,"(2810) , (2872)",&frac12;-&frac12;,41,2013,1. d4 Nf6 2. c4 e6 3. g3 d5
13431763,Sergey Karjakin vs. Magnus Carlsen,"(2782) , (2864)",&frac12;-&frac12;,38,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13459401,Peter Leko vs. Magnus Carlsen,"(2735) , (2861)",&frac12;-&frac12;,83,2013,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6
13436847,Shakhriyar Mamedyarov vs. Magnus Carlsen,"(2753) , (2864)",&frac12;-&frac12;,34,2013,1. d4 Nf6 2. c4 g6 3. Nc3 Bg7
